	sequence_id	assignment	confidence_score
763	MF033251	2	0.5050611494445711
764	KY586530	2	0.8912647110909437
765	FJ461320	2	0.8912647110909437
766	KY586459	2	0.8912647110909437
767	KJ189324	2	0.5050611494445711
768	GQ199830	2	0.8912647110909437
769	GQ199796	2	0.8912647110909437
770	KU666940	2	0.8912647110909437
771	JQ045656	2	0.8912647110909437
772	JQ287664	2	0.8912647110909437
773	GQ199818	2	0.8912647110909437
774	KY586526	2	0.8912647110909437
775	FJ461333	2	0.8912647110909437
776	GU056029	2	0.5050611494445711
777	MN923085	2	0.5050611494445711
778	GU131779	2	0.8912647110909437
779	FJ432742	2	0.8912647110909437
780	EU482534	2	0.8912647110909437
781	EU249495	2	0.8912647110909437
782	GQ868511	2	0.5050611494445711
783	GU131708	2	0.8912647110909437
784	EU482496	2	0.8912647110909437
785	KJ189332	2	0.5050611494445711
786	AY732477	2	0.6779813430897812
787	GQ199873	2	0.5050611494445711
788	KY586545	2	0.8912647110909437
789	MG877552	2	0.8912647110909437
790	KY586393	2	0.8912647110909437
791	EU081231	2	0.8912647110909437
792	FJ882518	2	0.8912647110909437
793	JF937619	2	0.8912647110909437
794	MF033258	2	0.8912647110909437
795	LC428060	2	0.8912647110909437
796	KY586512	2	0.8912647110909437
797	MG840579	2	0.6779813430897812
798	FJ882535	2	0.8912647110909437
799	MN018299	2	0.8912647110909437
800	KJ806941	2	0.8912647110909437
801	KR071622	2	0.5050611494445711
802	EU677139	2	0.8912647110909437
803	EU677177	2	0.8912647110909437
804	FJ882517	2	0.8912647110909437
805	MN018296	2	0.8912647110909437
806	GQ868565	2	0.5050611494445711
807	FJ547086	2	0.5050611494445711
808	MN018322	2	0.8912647110909437
809	KU509253	2	0.8912647110909437
810	KM403632	2	0.5050611494445711
811	MN912188	2	0.8912647110909437
812	GU131797	2	0.8912647110909437
813	JX669475	2	0.5050611494445711
814	AY726555	2	0.6779813430897812
815	KY586369	2	0.8912647110909437
816	GQ868523	2	0.5050611494445711
817	GQ199773	2	0.8912647110909437
818	KY586842	4	0.7471891695573876
819	KF907503	4	0.645404472699344
820	FJ882600	4	0.645404472699344
821	KY586876	4	0.7471891695573876
822	KY586919	4	0.7471891695573876
823	FJ850057	4	0.645404472699344
824	KY586893	4	0.7471891695573876
825	HQ332176	4	0.645404472699344
826	KY586859	4	0.7471891695573876
827	AF375822	4	0.645404472699344
828	KJ579248	4	0.645404472699344
829	FJ639739	4	0.645404472699344
830	KY586833	4	0.7471891695573876
831	KY586873	4	0.7471891695573876
832	KY586927	4	0.7471891695573876
833	KY672960	4	0.7471891695573876
834	KX059017	4	0.7471891695573876
835	JQ915082	4	0.7421839054401813
836	KX812530	4	0.645404472699344
837	KY586838	4	0.7471891695573876
838	FJ882583	4	0.645404472699344
839	MK614091	4	0.7471891695573876
840	KY586940	4	0.7471891695573876
841	KY921909	4	0.7421839054401813
842	MN018397	4	0.7471891695573876
843	FJ882584	4	0.645404472699344
844	KX059022	4	0.7471891695573876
845	KJ579246	4	0.645404472699344
846	MH450307	4	0.645404472699344
847	KY586862	4	0.7471891695573876
848	KY586922	4	0.7471891695573876
849	KY586828	4	0.7471891695573876
850	KY586848	4	0.7471891695573876
851	KY586913	4	0.7471891695573876
852	JQ513340	4	0.645404472699344
853	EU854300	4	0.645404472699344
854	LC069810	4	0.7421839054401813
855	KY586854	4	0.7471891695573876
856	EU854299	4	0.645404472699344
857	KP188561	4	0.645404472699344
858	KX059028	4	0.7471891695573876
859	KX059029	4	0.7471891695573876
860	FJ882586	4	0.645404472699344
861	KJ596663	4	0.645404472699344
862	KX059023	4	0.7471891695573876
863	MN018392	4	0.7471891695573876
864	KY586923	4	0.7471891695573876
865	KJ596673	4	0.645404472699344
866	MK614090	4	0.7471891695573876
867	KY849762	4	0.7471891695573876
868	KY586929	4	0.7471891695573876
869	JN819409	4	0.645404472699344
870	MF004387	4	0.645404472699344
871	KY369950	4	0.645404472699344
872	KT026308	4	0.7471891695573876
873	KY586914	4	0.7471891695573876
874	JN638571	4	0.7471891695573876
875	KP188564	4	0.645404472699344
876	KY586885	4	0.7471891695573876
877	KX059036	4	0.7471891695573876
878	FJ882599	4	0.645404472699344
879	MH823210	4	0.7421839054401813
880	GQ868582	4	0.645404472699344
881	KX845005	4	0.7471891695573876
882	KY586944	4	0.7471891695573876
883	JN559740	4	0.645404472699344
884	JQ922560	4	0.7471891695573876
885	KY586907	4	0.7471891695573876
886	M14931	4	0.645404472699344
887	KY586926	4	0.7471891695573876
888	KY586824	4	0.645404472699344
889	JX024757	4	0.7421839054401813
890	MH888334	4	0.7421839054401813
891	KY586892	4	0.7471891695573876
892	GQ199882	4	0.645404472699344
893	KY586905	4	0.7471891695573876
894	KY586840	4	0.7471891695573876
895	GQ199879	4	0.645404472699344
896	KY586882	4	0.7471891695573876
897	KY586851	4	0.7471891695573876
898	GQ868584	4	0.645404472699344
899	KP792537	4	0.7471891695573876
900	KY586839	4	0.7471891695573876
901	KY586856	4	0.7471891695573876
902	JF262781	4	0.645404472699344
903	JQ513331	4	0.645404472699344
904	KY586887	4	0.7471891695573876
905	MH382789	4	0.7421839054401813
906	KP188565	4	0.645404472699344
907	FJ882595	4	0.645404472699344
908	KY586912	4	0.7471891695573876
909	KY586832	4	0.7471891695573876
910	FJ882596	4	0.645404472699344
911	LC410199	4	0.7471891695573876
912	LC410203	4	0.7471891695573876
913	GQ199884	4	0.645404472699344
914	KY586917	4	0.7471891695573876
915	GQ199876	4	0.645404472699344
916	JQ513334	4	0.645404472699344
917	KY586841	4	0.7471891695573876
918	KY586935	4	0.7471891695573876
919	AY762085	4	0.7421839054401813
920	KY586829	4	0.7471891695573876
921	KY586835	4	0.7471891695573876
922	KY586934	4	0.7471891695573876
923	KY586869	4	0.7471891695573876
924	KJ579240	4	0.645404472699344
925	KJ596671	4	0.645404472699344
926	KC762695	4	0.7421839054401813
927	JQ922559	4	0.7471891695573876
928	KY586863	4	0.7471891695573876
929	FJ882591	4	0.645404472699344
930	KR922405	4	0.7471891695573876
931	KY474335	4	0.645404472699344
932	KY672957	4	0.7471891695573876
933	KY586870	4	0.7471891695573876
934	KT276273	4	0.645404472699344
935	FJ850095	4	0.645404472699344
936	JQ915084	4	0.7421839054401813
937	KJ596660	4	0.645404472699344
938	GQ199880	4	0.645404472699344
939	KY586857	4	0.7471891695573876
940	AY776330	4	0.7421839054401813
941	GQ868645	4	0.645404472699344
942	KY586831	4	0.7471891695573876
943	FJ882590	4	0.645404472699344
944	MK614089	4	0.7421839054401813
945	KY586916	4	0.7471891695573876
946	KY586834	4	0.7471891695573876
947	KY672959	4	0.7471891695573876
948	KY586943	4	0.7471891695573876
949	FJ882598	4	0.645404472699344
950	KY586845	4	0.7471891695573876
951	KY586894	4	0.7471891695573876
952	KJ579247	4	0.645404472699344
953	JN819406	4	0.645404472699344
954	AY618993	4	0.7421839054401813
955	KX059037	4	0.7471891695573876
956	KX059030	4	0.7471891695573876
957	KY586920	4	0.7471891695573876
958	KY586825	4	0.645404472699344
959	GQ868642	4	0.645404472699344
960	JF262783	4	0.7471891695573876
961	KU509288	4	0.7421839054401813
962	MK640208	4	0.7421839054401813
963	AY618988	4	0.7471891695573876
964	FJ196849	4	0.7421839054401813
965	GQ252675	4	0.645404472699344
966	AY618989	4	0.7471891695573876
967	KX059027	4	0.7471891695573876
968	JQ513330	4	0.645404472699344
969	KY586875	4	0.7471891695573876
970	FJ810417	4	0.645404472699344
971	LC410201	4	0.7471891695573876
972	AF289029	4	0.7471891695573876
973	GQ868644	4	0.645404472699344
974	KY586899	4	0.7471891695573876
975	JQ513333	4	0.645404472699344
976	JN983813	4	0.645404472699344
977	JQ513336	4	0.645404472699344
978	LC410196	4	0.7471891695573876
979	KY586866	4	0.7471891695573876
980	KJ596661	4	0.645404472699344
981	AY618992	4	0.7471891695573876
982	KU509287	4	0.7471891695573876
983	KX059019	4	0.7471891695573876
984	JF262782	4	0.645404472699344
985	MH051734	4	0.7421839054401813
986	KU523871	4	0.7421839054401813
987	KX059033	4	0.7471891695573876
988	KY670635	4	0.7471891695573876
989	FJ882580	4	0.645404472699344
990	KY586865	4	0.7471891695573876
991	KP188559	4	0.645404472699344
992	GQ868594	4	0.7471891695573876
993	GQ199883	4	0.645404472699344
994	FJ639736	4	0.645404472699344
995	JF262779	4	0.7471891695573876
996	KY586878	4	0.7471891695573876
997	AY618990	4	0.7471891695573876
998	KC762698	4	0.7421839054401813
999	GQ199881	4	0.645404472699344
1000	KU523872	4	0.7421839054401813
1001	KJ596668	4	0.645404472699344
1002	JQ922558	4	0.7471891695573876
1003	HQ332173	4	0.645404472699344
1004	JQ915090	4	0.7421839054401813
1005	KY369951	4	0.645404472699344
1006	KY586900	4	0.7471891695573876
1007	KY586846	4	0.7471891695573876
1008	KY586884	4	0.7471891695573876
1009	KX059031	4	0.7471891695573876
1010	MN018390	4	0.7471891695573876
1011	KY586850	4	0.7471891695573876
1012	KY586895	4	0.7471891695573876
1013	AF326825	4	0.645404472699344
1014	KY586898	4	0.7471891695573876
1015	FJ639748	4	0.645404472699344
1016	KY672958	4	0.7471891695573876
1017	MN018398	4	0.7471891695573876
1018	JX024758	4	0.7421839054401813
1019	KY586849	4	0.7471891695573876
1020	JQ513332	4	0.645404472699344
1021	JQ915089	4	0.7421839054401813
1022	KY586903	4	0.7471891695573876
1023	FJ639738	4	0.645404472699344
1024	KJ579244	4	0.645404472699344
1025	FJ639737	4	0.645404472699344
1026	KX059032	4	0.7471891695573876
1027	GQ868579	4	0.645404472699344
1028	FJ182017	4	0.645404472699344
1029	KY586915	4	0.7471891695573876
1030	KY586826	4	0.645404472699344
1031	EU854297	4	0.645404472699344
1032	EU854295	4	0.645404472699344
1033	JQ915087	4	0.7421839054401813
1034	KY586886	4	0.7471891695573876
1035	KX059026	4	0.7471891695573876
1036	JQ915081	4	0.7421839054401813
1037	LC410200	4	0.7471891695573876
1038	FJ882582	4	0.645404472699344
1039	MN018395	4	0.7471891695573876
1040	KJ579245	4	0.645404472699344
1041	KY586938	4	0.7471891695573876
1042	KY586877	4	0.7471891695573876
1043	KX059020	4	0.7471891695573876
1044	JN559741	4	0.645404472699344
1045	KY586827	4	0.7421839054401813
1046	GQ868581	4	0.645404472699344
1047	AY947539	4	0.7471891695573876
1048	JQ513335	4	0.645404472699344
1049	KP188563	4	0.645404472699344
1050	AF326827	4	0.645404472699344
1051	MH891769	4	0.7471891695573876
1052	KY586909	4	0.7471891695573876
1053	KY921910	4	0.7421839054401813
1054	GQ868643	4	0.645404472699344
1055	JQ513337	4	0.645404472699344
1056	HQ332172	4	0.645404472699344
1057	FJ639745	4	0.645404472699344
1058	KX224312	4	0.7471891695573876
1059	KY586902	4	0.7471891695573876
1060	JQ513344	4	0.645404472699344
1061	KP723482	4	0.7421839054401813
1062	KY586910	4	0.7471891695573876
1063	LC410202	4	0.7471891695573876
1064	KY586836	4	0.7471891695573876
1065	KR011349	4	0.7471891695573876
1066	MG272273	4	0.7471891695573876
1067	KY586939	4	0.7471891695573876
1068	KJ596662	4	0.645404472699344
1069	FJ882585	4	0.645404472699344
1070	EU854296	4	0.645404472699344
1071	KY586889	4	0.7471891695573876
1072	KJ596672	4	0.645404472699344
1073	FJ882601	4	0.645404472699344
1074	KP188558	4	0.645404472699344
1075	KY586853	4	0.7471891695573876
1076	MK614093	4	0.7471891695573876
1077	KY586930	4	0.7471891695573876
1078	KY586860	4	0.7471891695573876
1079	KJ579241	4	0.645404472699344
1080	KY586888	4	0.7471891695573876
1081	KY586924	4	0.7471891695573876
1082	KJ596659	4	0.645404472699344
1083	JQ915085	4	0.7421839054401813
1084	MK654681	4	0.7471891695573876
1085	FJ639764	4	0.645404472699344
1086	KY586868	4	0.7471891695573876
1087	HQ332174	4	0.645404472699344
1088	KY586844	4	0.7471891695573876
1089	KU513442	4	0.645404472699344
1090	MN018394	4	0.7471891695573876
1091	KY586911	4	0.7471891695573876
1092	MH450308	4	0.645404472699344
1093	KY586823	4	0.645404472699344
1094	KF041260	4	0.7471891695573876
1095	FJ024476	4	0.645404472699344
1096	JQ915083	4	0.7421839054401813
1097	KY586906	4	0.7471891695573876
1098	KY586881	4	0.7471891695573876
1099	KX059016	4	0.7471891695573876
1100	KY586890	4	0.7471891695573876
1101	JQ513343	4	0.645404472699344
1102	MN018393	4	0.7421839054401813
1103	KY586879	4	0.7471891695573876
1104	KY586925	4	0.7471891695573876
1105	FJ639773	4	0.645404472699344
1106	KX059034	4	0.7471891695573876
1107	KX059021	4	0.7471891695573876
1108	KY586830	4	0.7471891695573876
1109	JQ513338	4	0.645404472699344
1110	KY586874	4	0.7471891695573876
1111	FJ639742	4	0.645404472699344
1112	KY586867	4	0.7471891695573876
1113	KY586897	4	0.7471891695573876
1114	GQ868583	4	0.645404472699344
1115	KY586918	4	0.7471891695573876
1116	KY586858	4	0.7471891695573876
1117	KJ596669	4	0.645404472699344
1118	KC762697	4	0.7421839054401813
1119	KJ579242	4	0.645404472699344
1120	KY586941	4	0.7471891695573876
1121	KU513441	4	0.645404472699344
1122	MN018391	4	0.7471891695573876
1123	KC762696	4	0.7421839054401813
1124	KY586908	4	0.7471891695573876
1125	KY586932	4	0.7471891695573876
1126	KY586931	4	0.7471891695573876
1127	KJ579243	4	0.645404472699344
1128	KM190936	4	0.645404472699344
1129	KJ596666	4	0.645404472699344
1130	KJ596665	4	0.645404472699344
1131	KY586852	4	0.7471891695573876
1132	FJ882597	4	0.645404472699344
1133	KY586945	4	0.7471891695573876
1134	KT026309	4	0.7471891695573876
1135	KY586880	4	0.7471891695573876
1136	MH450305	4	0.645404472699344
1137	KP406806	4	0.7471891695573876
1138	GQ868585	4	0.645404472699344
1139	FJ850059	4	0.645404472699344
1140	KY586891	4	0.7471891695573876
1141	MN018396	4	0.7471891695573876
1142	KY586872	4	0.7471891695573876
1143	KY586936	4	0.7471891695573876
1144	FJ182016	4	0.645404472699344
1145	KJ596674	4	0.645404472699344
1146	GQ199885	4	0.645404472699344
1147	KJ160504	4	0.645404472699344
1148	GQ398256	4	0.7421839054401813
1149	FJ882581	4	0.645404472699344
1150	JQ513342	4	0.645404472699344
1151	KJ596670	4	0.645404472699344
1152	KJ596658	4	0.645404472699344
1153	KX059035	4	0.7471891695573876
1154	KY586896	4	0.7471891695573876
1155	AF326826	4	0.645404472699344
1156	KY586847	4	0.7471891695573876
1157	JQ915086	4	0.7421839054401813
1158	FJ882589	4	0.645404472699344
1159	FJ196850	4	0.7471891695573876
1160	LC410198	4	0.7471891695573876
1161	HQ332175	4	0.645404472699344
1162	MK506266	4	0.7471891695573876
1163	EU854301	4	0.645404472699344
1164	KF955510	4	0.7471891695573876
1165	JQ513341	4	0.645404472699344
1166	EF457906	4	0.7471891695573876
1167	MG272274	4	0.7471891695573876
1168	KY586843	4	0.7471891695573876
1169	MG601754	4	0.7471891695573876
1170	JN638570	4	0.7471891695573876
1171	FJ024424	4	0.645404472699344
1172	AY618991	4	0.7471891695573876
1173	KY586855	4	0.7471891695573876
1174	FJ882588	4	0.645404472699344
1175	JF741967	4	0.7421839054401813
1176	JF262780	4	0.7471891695573876
1177	FJ639744	4	0.645404472699344
1178	FJ226067	4	0.645404472699344
1179	KY586942	4	0.7471891695573876
1180	MN192436	4	0.645404472699344
1181	KY586861	4	0.7471891695573876
1182	JN638572	4	0.7471891695573876
1183	GQ868580	4	0.645404472699344
1184	KY586904	4	0.7471891695573876
1185	KP188562	4	0.645404472699344
1186	KX059024	4	0.7471891695573876
1187	AF326573	4	0.645404472699344
1188	KY586837	4	0.7471891695573876
1189	JQ513345	4	0.7471891695573876
1190	KY586928	4	0.7471891695573876
1191	KX059025	4	0.7471891695573876
1192	KY586871	4	0.7471891695573876
1193	KC762694	4	0.7421839054401813
1194	KP188566	4	0.645404472699344
1195	KP140942	4	0.645404472699344
1196	FJ882592	4	0.645404472699344
1197	KX059018	4	0.7471891695573876
1198	LC410197	4	0.7471891695573876
1199	KX059015	4	0.7471891695573876
1200	KY586883	4	0.7471891695573876
1201	KY924607	4	0.7471891695573876
1202	KY586901	4	0.7471891695573876
1203	KY451945	4	0.7471891695573876
1204	FJ850058	4	0.645404472699344
1205	KP188560	4	0.645404472699344
1206	JQ822247	4	0.7421839054401813
1207	KY586921	4	0.7471891695573876
1208	KP188557	4	0.645404472699344
1209	KT794007	4	0.645404472699344
1210	KY586864	4	0.7471891695573876
1211	MK614088	4	0.7471891695573876
1212	KJ596664	4	0.645404472699344
1213	KY586946	4	0.7471891695573876
1214	KC762699	4	0.7421839054401813
1215	KC333651	4	0.7421839054401813
1216	KY672956	4	0.7471891695573876
1217	FJ882587	4	0.645404472699344
1218	GU289913	4	0.645404472699344
1219	GQ199878	4	0.645404472699344
1220	JQ513339	4	0.645404472699344
1221	MK614092	4	0.7471891695573876
1222	JQ915088	4	0.7421839054401813
1223	KY586937	4	0.7471891695573876
1224	MG272272	4	0.7471891695573876
1225	FJ024468	0	0.963534164306495
1226	AY858041	3	0.6211120631191835
1227	HQ705619	0	0.963534164306495
1228	GU363549	0	0.5349560336281521
1229	FJ639774	0	0.963534164306495
1230	KY586742	3	0.9124199545133074
1231	FJ373302	0	0.963534164306495
1232	KX380842	0	0.5349560336281521
1233	FJ547070	0	0.963534164306495
1234	JF920393	0	0.963534164306495
1235	EU482595	0	0.963534164306495
1236	FJ547061	3	0.9124199545133074
1237	FJ882578	0	0.963534164306495
1238	KF955460	3	0.9124199545133074
1239	FJ639753	0	0.963534164306495
1240	KJ189268	0	0.963534164306495
1241	JF920400	0	0.963534164306495
1242	AY766104	3	0.9124199545133074
1243	FJ639792	0	0.963534164306495
1244	FJ562107	0	0.963534164306495
1245	FJ373303	0	0.963534164306495
1246	GQ868575	0	0.963534164306495
1247	KY586756	3	0.9124199545133074
1248	EU081215	0	0.5349560336281521
1249	JF937623	0	0.963534164306495
1250	KY586794	3	0.9124199545133074
1251	DQ675521	3	0.9124199545133074
1252	EU081216	0	0.5349560336281521
1253	FJ478456	0	0.963534164306495
1254	HQ166034	0	0.963534164306495
1255	EU529699	0	0.963534164306495
1256	GU131912	3	0.9124199545133074
1257	GU131913	3	0.9124199545133074
1258	EU482454	3	0.9124199545133074
1259	KY586727	3	0.9124199545133074
1260	KC261634	3	0.9124199545133074
1261	EU081214	0	0.5349560336281521
1262	KT424097	3	0.9124199545133074
1263	FJ639750	0	0.963534164306495
1264	MN018372	0	0.5349560336281521
1265	HM756277	0	0.963534164306495
1266	FJ410176	0	0.963534164306495
1267	KY586800	3	0.9124199545133074
1268	FJ461329	3	0.9124199545133074
1269	KY586707	3	0.9124199545133074
1270	KY586728	3	0.9124199545133074
1271	FJ639723	3	0.9124199545133074
1272	KF973485	0	0.963534164306495
1273	HM756279	0	0.963534164306495
1274	MN018378	0	0.5349560336281521
1275	FJ898441	0	0.963534164306495
1276	MG721059	0	0.5349560336281521
1277	FJ639791	0	0.963534164306495
1278	HQ235027	0	0.963534164306495
1279	FJ810416	0	0.963534164306495
1280	GQ199871	0	0.963534164306495
1281	FJ639781	0	0.963534164306495
1282	EU781136	0	0.963534164306495
1283	KC762681	3	0.6211120631191835
1284	AB189128	3	0.6211120631191835
1285	MF682971	3	0.9124199545133074
1286	KJ189278	0	0.963534164306495
1287	MN018381	0	0.5349560336281521
1288	JF920396	0	0.963534164306495
1289	MF004386	3	0.6211120631191835
1290	KF955449	0	0.963534164306495
1291	JF920409	0	0.963534164306495
1292	FJ182038	0	0.963534164306495
1293	KF955462	3	0.9124199545133074
1294	JQ920478	3	0.6211120631191835
1295	JF920405	0	0.963534164306495
1296	JF920407	0	0.963534164306495
1297	EU081189	0	0.5349560336281521
1298	GQ868571	0	0.963534164306495
1299	GQ868574	0	0.963534164306495
1300	KY586713	3	0.9124199545133074
1301	GU131906	3	0.9124199545133074
1302	FJ182040	0	0.963534164306495
1303	JQ920485	3	0.6211120631191835
1304	KJ189297	0	0.963534164306495
1305	EU660411	3	0.9124199545133074
1306	KC762683	3	0.6211120631191835
1307	JF937630	0	0.963534164306495
1308	HQ705616	0	0.963534164306495
1309	EU726771	0	0.963534164306495
1310	HM181933	3	0.9124199545133074
1311	GU131908	3	0.9124199545133074
1312	GU131870	0	0.963534164306495
1313	KT726342	0	0.963534164306495
1314	FJ687448	3	0.9124199545133074
1315	GQ868593	3	0.9124199545133074
1316	JF937646	0	0.963534164306495
1317	FJ639784	0	0.963534164306495
1318	KC762687	3	0.6211120631191835
1319	FJ639730	3	0.9124199545133074
1320	KJ622199	3	0.9124199545133074
1321	KF921916	0	0.963534164306495
1322	MN018369	3	0.9124199545133074
1323	FJ639747	0	0.963534164306495
1324	MF370226	0	0.5349560336281521
1325	DQ675532	3	0.9124199545133074
1326	EU596493	0	0.963534164306495
1327	JQ922554	3	0.6211120631191835
1328	FJ882577	0	0.963534164306495
1329	JF808119	0	0.963534164306495
1330	KX380841	0	0.5349560336281521
1331	KY863456	3	0.6211120631191835
1332	FJ639713	3	0.9124199545133074
1333	GQ868616	0	0.963534164306495
1334	HQ705611	0	0.963534164306495
1335	MH450311	0	0.963534164306495
1336	KJ189266	0	0.963534164306495
1337	HQ705617	0	0.963534164306495
1338	GU131933	3	0.9124199545133074
1339	FJ547073	0	0.963534164306495
1340	FJ639755	0	0.963534164306495
1341	GU131858	0	0.963534164306495
1342	JN093514	0	0.963534164306495
1343	HQ166031	0	0.963534164306495
1344	FJ810413	3	0.9124199545133074
1345	KJ622196	3	0.9124199545133074
1346	FJ639756	0	0.963534164306495
1347	KT726348	0	0.963534164306495
1348	FJ873812	0	0.963534164306495
1349	MH051731	0	0.5349560336281521
1350	AB214882	3	0.6211120631191835
1351	KJ189288	0	0.963534164306495
1352	FJ432728	3	0.9124199545133074
1353	AB214880	3	0.6211120631191835
1354	GQ199865	0	0.963534164306495
1355	JF920408	0	0.963534164306495
1356	MN083245	3	0.6211120631191835
1357	FJ850097	0	0.963534164306495
1358	AY662691	0	0.5349560336281521
1359	MT261978	0	0.5349560336281521
1360	EU529705	0	0.963534164306495
1361	EF629369	0	0.963534164306495
1362	AY099337	0	0.963534164306495
1363	FJ432741	3	0.9124199545133074
1364	MN018385	0	0.5349560336281521
1365	EU687218	0	0.963534164306495
1366	FJ547076	0	0.963534164306495
1367	FJ639798	0	0.963534164306495
1368	KY586783	3	0.9124199545133074
1369	KY586737	3	0.9124199545133074
1370	KY586771	3	0.9124199545133074
1371	EU932687	0	0.963534164306495
1372	JX669490	0	0.963534164306495
1373	FJ639715	3	0.9124199545133074
1374	MG721061	0	0.5349560336281521
1375	AY676350	3	0.9124199545133074
1376	KY670634	3	0.9124199545133074
1377	KJ189282	0	0.963534164306495
1378	MN922040	3	0.6211120631191835
1379	HM631860	0	0.963534164306495
1380	FJ182037	0	0.963534164306495
1381	FJ390376	0	0.963534164306495
1382	FJ639751	0	0.963534164306495
1383	KU509281	0	0.5349560336281521
1384	FJ639805	0	0.963534164306495
1385	FJ639780	0	0.963534164306495
1386	FJ882572	0	0.5349560336281521
1387	KY586725	3	0.9124199545133074
1388	JQ920477	3	0.6211120631191835
1389	FJ744727	3	0.9124199545133074
1390	MN018370	3	0.6211120631191835
1391	GU131916	3	0.9124199545133074
1392	KF954947	0	0.5349560336281521
1393	MK005258	3	0.6211120631191835
1394	EU569690	0	0.963534164306495
1395	FJ562103	3	0.9124199545133074
1396	JF808125	0	0.963534164306495
1397	MN227701	0	0.5349560336281521
1398	HM756280	0	0.963534164306495
1399	KJ189294	0	0.963534164306495
1400	HQ671176	0	0.963534164306495
1401	EU482563	0	0.963534164306495
1402	HM181974	0	0.963534164306495
1403	GU131855	0	0.963534164306495
1404	JF920402	0	0.963534164306495
1405	AY744683	3	0.6211120631191835
1406	JX669508	0	0.963534164306495
1407	GU131915	3	0.9124199545133074
1408	MF682969	3	0.6211120631191835
1409	KC762693	3	0.6211120631191835
1410	AY679147	0	0.963534164306495
1411	KF973477	0	0.963534164306495
1412	KF955471	0	0.963534164306495
1413	KY586755	3	0.9124199545133074
1414	FJ639721	3	0.9124199545133074
1415	AY676349	3	0.9124199545133074
1416	JF808118	0	0.963534164306495
1417	FJ850055	0	0.963534164306495
1418	JF937652	0	0.963534164306495
1419	KF954946	0	0.5349560336281521
1420	FJ898457	0	0.963534164306495
1421	FJ547072	0	0.963534164306495
1422	EU482566	0	0.963534164306495
1423	JX669489	0	0.963534164306495
1424	FJ547082	0	0.963534164306495
1425	GU131938	3	0.9124199545133074
1426	FJ024471	0	0.963534164306495
1427	AY676348	3	0.9124199545133074
1428	FJ410178	0	0.963534164306495
1429	KT726360	0	0.963534164306495
1430	FJ850080	0	0.963534164306495
1431	FJ744726	3	0.9124199545133074
1432	EU529702	0	0.963534164306495
1433	KF955465	0	0.963534164306495
1434	DQ401690	3	0.9124199545133074
1435	GU131935	3	0.9124199545133074
1436	MK894339	0	0.5349560336281521
1437	EU081207	0	0.5349560336281521
1438	KY586773	3	0.9124199545133074
1439	FJ850110	0	0.963534164306495
1440	FJ547062	3	0.9124199545133074
1441	FJ850079	0	0.963534164306495
1442	JN406514	3	0.9124199545133074
1443	JX669496	0	0.963534164306495
1444	AY858045	3	0.6211120631191835
1445	GU131914	3	0.9124199545133074
1446	KJ189286	0	0.963534164306495
1447	FJ744735	3	0.9124199545133074
1448	FJ898462	0	0.963534164306495
1449	AY858037	3	0.6211120631191835
1450	FJ898464	0	0.963534164306495
1451	GU131945	3	0.9124199545133074
1452	FJ639770	0	0.963534164306495
1453	FJ639766	0	0.963534164306495
1454	AB189126	3	0.6211120631191835
1455	AY858048	3	0.6211120631191835
1456	KU725665	3	0.6211120631191835
1457	JX669506	0	0.963534164306495
1458	FJ024470	0	0.963534164306495
1459	JX669504	0	0.963534164306495
1460	KY586729	3	0.9124199545133074
1461	HM631856	0	0.963534164306495
1462	KF955463	3	0.9124199545133074
1463	AY744685	3	0.6211120631191835
1464	KJ189283	0	0.963534164306495
1465	EU529691	0	0.963534164306495
1466	GU131848	0	0.963534164306495
1467	KY586723	3	0.9124199545133074
1468	MH450298	0	0.963534164306495
1469	EU726774	0	0.963534164306495
1470	EU081188	0	0.5349560336281521
1471	FJ898456	3	0.6211120631191835
1472	KY586738	3	0.9124199545133074
1473	MK506265	3	0.6211120631191835
1474	KY586814	3	0.9124199545133074
1475	KY586714	3	0.9124199545133074
1476	EU660407	3	0.9124199545133074
1477	EU482460	3	0.9124199545133074
1478	KF955507	3	0.9124199545133074
1479	MN018389	3	0.6211120631191835
1480	EU596492	0	0.963534164306495
1481	KY586812	3	0.9124199545133074
1482	AY858044	3	0.6211120631191835
1483	MN964273	0	0.5349560336281521
1484	FJ461322	3	0.9124199545133074
1485	JF937636	0	0.963534164306495
1486	MN227697	0	0.5349560336281521
1487	EF629368	0	0.963534164306495
1488	FJ182005	0	0.963534164306495
1489	KY586817	3	0.9124199545133074
1490	JF937647	0	0.963534164306495
1491	JQ922557	0	0.5349560336281521
1492	JN000937	0	0.963534164306495
1493	GQ199864	0	0.963534164306495
1494	EU687234	0	0.963534164306495
1495	HG316483	3	0.9124199545133074
1496	HM181975	0	0.963534164306495
1497	FJ182041	0	0.963534164306495
1498	KY586726	3	0.9124199545133074
1499	GU131877	0	0.963534164306495
1500	FJ639765	0	0.963534164306495
1501	FJ639826	0	0.963534164306495
1502	KY586733	3	0.9124199545133074
1503	GQ199889	0	0.5349560336281521
1504	FJ547066	3	0.9124199545133074
1505	FJ205870	0	0.963534164306495
1506	KY586762	3	0.9124199545133074
1507	KJ160505	0	0.5349560336281521
1508	FJ547077	0	0.963534164306495
1509	FJ562102	3	0.9124199545133074
1510	GU370053	0	0.5349560336281521
1511	KJ189262	0	0.963534164306495
1512	JF920397	0	0.963534164306495
